workerId,category,pair,count,eventCat,event
0f39f8317a95fb85c036635056250769bcee7889933fbe31dec7a4bf,filler,37,1.0,filler,filler
0f39f8317a95fb85c036635056250769bcee7889933fbe31dec7a4bf,BV,8,1.0,utterance,scolding
0f39f8317a95fb85c036635056250769bcee7889933fbe31dec7a4bf,filler,35,2.0,filler,filler
0f39f8317a95fb85c036635056250769bcee7889933fbe31dec7a4bf,filler,27,1.0,filler,filler
0f39f8317a95fb85c036635056250769bcee7889933fbe31dec7a4bf,BV,24,1.0,kindness,respecting
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,18,1.0,kindness,assuring
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,38,3.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,22,100.0,kindness,recognizing
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,26,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,31,200.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,12,1.0,utterance,speaking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,1,1.0,contact,kissing
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,38,5.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,33,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,23,1.0,kindness,supporting
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,21,1.0,kindness,helping
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,14,500.0,utterance,addressing
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,30,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,3,1.0,contact,hugging
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,2,5.0,contact,kicking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,17,1.0,kindness,assisting
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,28,5.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,33,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,16,20.0,kindness,approving
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,25,5.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,7,2.0,contact,shaking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,19,5.0,kindness,encouraging
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,34,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,6,2.0,contact,poking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,36,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,27,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,25,2.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,39,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,32,10.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,29,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,31,5.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,28,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,10,1.0,utterance,lecturing
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,13,1.0,utterance,presenting
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,5,2.0,contact,cuddling
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,36,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,32,15.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,4,1.0,contact,embracing
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,30,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,9,25.0,utterance,thanking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,29,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,15,1.0,kindness,advising
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,26,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,LVC,11,1.0,utterance,talking
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,34,5.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,20,500.0,kindness,condoling
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,39,10.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,35,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,37,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,8,1.0,utterance,scolding
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,35,3.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,filler,27,1.0,filler,filler
f83e1ae4dc2b1d3500a17e668f85d5805404bc665212478799361591,BV,24,30.0,kindness,respecting
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,18,1.0,kindness,assuring
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,38,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,22,1.0,kindness,recognizing
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,26,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,31,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,12,1.0,utterance,speaking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,1,1.0,contact,kissing
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,38,5.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,33,10.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,23,1.0,kindness,supporting
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,21,20.0,kindness,helping
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,14,1.0,utterance,addressing
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,30,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,3,1.0,contact,hugging
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,2,3.0,contact,kicking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,17,1.0,kindness,assisting
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,28,3.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,33,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,16,1.0,kindness,approving
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,25,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,7,5.0,contact,shaking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,19,10.0,kindness,encouraging
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,34,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,6,1.0,contact,poking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,36,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,27,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,25,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,39,50.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,32,4.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,29,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,31,2.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,28,2.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,10,1.0,utterance,lecturing
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,13,1.0,utterance,presenting
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,5,1.0,contact,cuddling
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,36,270.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,32,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,4,1.0,contact,embracing
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,30,2.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,9,1.0,utterance,thanking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,29,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,15,1.0,kindness,advising
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,26,10.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,LVC,11,1.0,utterance,talking
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,34,100.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,20,2.0,kindness,condoling
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,39,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,35,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,37,1.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,8,1.0,utterance,scolding
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,35,2.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,filler,27,1000.0,filler,filler
9e912bfcaf1a86c6adb83391a94007ecd1fe5edb587426e67a7b5c67,BV,24,1.0,kindness,respecting
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,18,2.0,kindness,assuring
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,38,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,22,3.0,kindness,recognizing
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,26,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,31,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,12,2.0,utterance,speaking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,1,4.0,contact,kissing
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,38,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,33,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,23,2.0,kindness,supporting
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,21,3.0,kindness,helping
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,14,4.0,utterance,addressing
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,30,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,3,3.0,contact,hugging
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,2,4.0,contact,kicking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,17,3.0,kindness,assisting
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,28,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,33,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,16,2.0,kindness,approving
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,25,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,7,2.0,contact,shaking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,19,3.0,kindness,encouraging
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,34,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,6,3.0,contact,poking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,36,4.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,27,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,25,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,39,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,32,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,29,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,31,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,28,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,10,2.0,utterance,lecturing
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,13,3.0,utterance,presenting
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,5,2.0,contact,cuddling
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,36,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,32,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,4,3.0,contact,embracing
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,30,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,9,2.0,utterance,thanking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,29,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,15,2.0,kindness,advising
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,26,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,LVC,11,2.0,utterance,talking
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,34,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,20,3.0,kindness,condoling
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,39,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,35,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,37,1.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,8,2.0,utterance,scolding
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,35,3.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,filler,27,2.0,filler,filler
df84e8498b11ebc210b2f6671c09878137d465974cf28a852f6c1fe3,BV,24,3.0,kindness,respecting
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,18,2.0,kindness,assuring
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,38,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,22,3.0,kindness,recognizing
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,26,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,31,4.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,12,3.0,utterance,speaking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,1,1.0,contact,kissing
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,38,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,33,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,23,2.0,kindness,supporting
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,21,2.0,kindness,helping
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,14,1.0,utterance,addressing
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,30,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,3,1.0,contact,hugging
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,2,2.0,contact,kicking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,17,2.0,kindness,assisting
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,28,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,33,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,16,3.0,kindness,approving
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,25,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,7,2.0,contact,shaking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,19,2.0,kindness,encouraging
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,34,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,6,1.0,contact,poking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,36,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,27,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,25,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,39,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,32,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,29,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,31,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,28,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,10,2.0,utterance,lecturing
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,13,2.0,utterance,presenting
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,5,1.0,contact,cuddling
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,36,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,32,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,4,2.0,contact,embracing
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,30,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,9,2.0,utterance,thanking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,29,1.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,15,2.0,kindness,advising
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,26,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,LVC,11,2.0,utterance,talking
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,34,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,20,2.0,kindness,condoling
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,39,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,35,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,37,3.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,8,2.0,utterance,scolding
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,35,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,filler,27,2.0,filler,filler
e5748cd8d7c11871bd83f04150b0faffb35a344b6c25a8ee68a072c9,BV,24,2.0,kindness,respecting
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,18,1.0,kindness,assuring
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,38,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,22,1.0,kindness,recognizing
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,26,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,31,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,12,1.0,utterance,speaking
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,1,1.0,contact,kissing
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,38,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,33,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,23,1.0,kindness,supporting
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,21,2.0,kindness,helping
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,14,2.0,utterance,addressing
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,30,2.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,3,1.0,contact,hugging
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,2,2.0,contact,kicking
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,17,1.0,kindness,assisting
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,28,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,33,2.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,16,1.0,kindness,approving
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,25,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,7,1.0,contact,shaking
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,19,1.0,kindness,encouraging
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,34,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,6,1.0,contact,poking
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,36,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,27,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,25,2.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,39,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,32,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,29,2.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,31,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,28,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,10,1.0,utterance,lecturing
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,13,1.0,utterance,presenting
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,5,1.0,contact,cuddling
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,36,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,32,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,BV,4,1.0,contact,embracing
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,30,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,9,1.0,utterance,thanking
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,29,1.0,filler,filler
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,LVC,15,1.0,kindness,advising
cf803a6b8d8243a4ecf464796d0924f8b226f771e3bedf29a30d72ed,filler,26,1.0,filler,filler
